Date,Close,Predictions,Growth,Growth Percent
2020-02-29,2992.0,3095.4736,0.0,-0.27468966454574745
2020-03-01,3130.0,3044.8735,1.0,1.767163608163436
2020-03-02,3260.0,3059.3064,-1.0,-2.25858158196885
2020-03-03,3416.0,3137.993,-1.0,-3.742548468654141
2020-03-04,3442.0,3265.9553,-1.0,-4.392408598781469
2020-03-05,3442.0,3366.9524,-1.0,-2.1803488501416326
2020-03-06,3442.0,3419.6665,-1.0,-0.6488522979009297
2020-03-07,3291.0,3437.0369,0.0,-0.14419334008207438
2020-03-08,3291.0,3376.5483,1.0,2.599463380241568
2020-03-09,3137.0,3319.3755,1.0,0.8622147760938925
2020-03-10,3092.0,3225.2773,1.0,2.8140689751354797
2020-03-11,3187.0,3142.705,1.0,1.639879628880983
2020-03-12,3187.0,3135.6628,-1.0,-1.6108301915006273
2020-03-13,3187.0,3153.5913,-1.0,-1.0482802449403827
2020-03-14,3060.0,3172.4565,0.0,-0.45633690088641354
2020-03-15,2928.0,3133.7664,1.0,2.410665275224673
2020-03-16,3069.0,3042.113,1.0,3.8973031799649935
2020-03-17,3102.0,3027.6045,-1.0,-1.3488272340338872
2020-03-18,3231.0,3052.2505,-1.0,-1.603788256568343
2020-03-19,3231.0,3128.984,-1.0,-3.1574160718430826
2020-03-20,3231.0,3188.8901,-1.0,-1.3033074367455897
2020-03-21,3231.0,3219.4526,0.0,-0.3573928592154132
2020-03-22,3231.0,3228.4983,0.0,-0.07742831892216032
2020-03-23,3231.0,3226.9465,0.0,-0.12545548736846177
2020-03-24,3357.0,3222.5498,0.0,-0.26153498336428355
2020-03-25,3490.0,3269.358,-1.0,-2.6107265369005064
2020-03-26,3490.0,3364.8633,-1.0,-3.5855793338108883
2020-03-27,3490.0,3435.8804,-1.0,-1.5507056993194843
2020-03-28,3571.0,3471.9531,-1.0,-0.517102435530086
2020-03-29,3748.0,3516.314,-1.0,-1.5313927515051806
2020-03-30,3848.0,3616.1536,-1.0,-3.5177810978355124
2020-03-31,3848.0,3731.441,-1.0,-3.0290821733692828
2020-04-01,3848.0,3804.7441,-1.0,-1.1241127696205822
2020-04-02,3848.0,3837.141,0.0,-0.28219560079911643
2020-04-03,3848.0,3845.377,0.0,-0.06816649883056133
2020-04-04,4034.0,3844.2212,0.0,-0.09820188653196466
2020-04-05,4170.0,3917.599,-1.0,-2.885495262921418
2020-04-06,4278.0,4038.0671,-1.0,-3.1638575858063547
2020-04-07,4471.0,4167.928,-1.0,-2.5729728224345485
2020-04-08,4678.0,4327.398,-1.0,-3.2118553071180944
2020-04-09,4678.0,4515.028,-1.0,-3.4838000848386064
2020-04-10,4678.0,4632.6875,-1.0,-0.9686297563061138
2020-04-11,4678.0,4682.5073,0.0,0.09635152241876871
2020-04-12,4678.0,4693.068,0.0,0.32210070743373237
2020-04-13,4645.0,4689.216,0.0,0.23975674032706284
2020-04-14,4468.0,4670.996,1.0,0.5596575618945102
2020-04-15,4660.0,4585.533,1.0,2.630555128133393
2020-04-16,4660.0,4599.8774,-1.0,-1.2901836608100858
2020-04-17,4660.0,4637.17,0.0,-0.4899158395922747
2020-04-18,4893.0,4667.848,0.0,0.16841511869635195
2020-04-19,5027.0,4782.3765,-1.0,-2.2608529563917843
2020-04-20,5118.0,4928.077,-1.0,-1.9678307452257806
2020-04-21,5352.0,5059.5522,-1.0,-1.1420037887114107
2020-04-22,5619.0,5229.8457,-1.0,-2.2824046501307924
2020-04-23,5619.0,5450.7236,-1.0,-2.994774287017263
2020-04-24,5619.0,5590.7935,-1.0,-0.501985103554903
2020-04-25,5858.0,5649.096,1.0,0.5356147251512725
2020-04-26,6135.0,5762.1934,-1.0,-1.6354837935302151
2020-04-27,6441.0,5960.8623,-1.0,-2.8384302414425426
2020-04-28,6598.0,6231.781,-1.0,-3.2482415507102935
2020-04-29,6762.0,6476.199,-1.0,-1.8460257843285846
2020-04-30,6762.0,6681.383,-1.0,-1.1922092206447796
2020-05-01,6762.0,6787.4575,0.0,0.37647914124889087
2020-05-02,6931.0,6821.8086,1.0,0.8844808303756285
2020-05-03,6993.0,6898.097,0.0,-0.47471983885802915
2020-05-04,6993.0,6981.8286,0.0,-0.15975098982911481
2020-05-05,6993.0,7034.7183,1.0,0.5965717391498642
2020-05-06,7615.0,7060.082,1.0,0.9592740061490062
2020-05-07,7615.0,7347.249,-1.0,-3.5160994952396587
2020-05-08,7615.0,7579.2495,0.0,-0.46947456705515433
2020-05-09,7878.0,7697.0986,1.0,1.0781173054826
2020-05-10,8129.0,7851.295,0.0,-0.338982966806296
2020-05-11,8487.0,8058.8945,-1.0,-0.8624119664165333
2020-05-12,8842.0,8351.394,-1.0,-1.597813659862142
2020-05-13,9284.0,8698.807,-1.0,-1.6194679865980548
2020-05-14,9284.0,9109.647,-1.0,-1.877989434107066
2020-05-15,9284.0,9348.72,1.0,0.6971103679717794
2020-05-16,9719.0,9432.412,1.0,1.5985793771542438
2020-05-17,9806.0,9641.731,-1.0,-0.7950257710412594
2020-05-18,10292.0,9828.073,0.0,0.22509934925045888
2020-05-19,10619.0,10158.684,-1.0,-1.2953401306840264
2020-05-20,11149.0,10533.513,-1.0,-0.8050410084518317
2020-05-21,11149.0,11005.929,-1.0,-1.2832656656426584
2020-05-22,11149.0,11280.489,1.0,1.1793816289577541
2020-05-23,11643.0,11373.301,1.0,2.011846634227285
2020-05-24,11643.0,11618.899,0.0,-0.20699635779008846
2020-05-25,11643.0,11784.766,1.0,1.2176039251052133
2020-05-26,11643.0,11854.543,1.0,1.816911180537662
2020-05-27,11643.0,11870.23,1.0,1.9516487911191274
2020-05-28,11643.0,11869.168,1.0,1.9425231362191875
2020-05-29,11643.0,11869.862,1.0,1.9484866845958946
2020-05-30,11061.0,11876.578,1.0,2.0061678691059006
2020-05-31,10727.0,11597.26,1.0,4.848203287451406
2020-06-01,10242.0,11223.927,1.0,4.632485856367111
2020-06-02,10242.0,10774.653,1.0,5.2006768239845735
2020-06-03,10242.0,10527.798,1.0,2.7904496344708063
2020-06-04,10242.0,10454.349,1.0,2.0733121735256788
2020-06-05,10242.0,10465.516,1.0,2.182343536418668
2020-06-06,10105.0,10495.455,1.0,2.474663914518649
2020-06-07,10600.0,10447.688,1.0,3.3912763638050474
2020-06-08,10747.0,10636.692,0.0,0.34615455483490565
2020-06-09,10938.0,10860.293,1.0,1.0541822717967804
2020-06-10,11484.0,11074.152,1.0,1.2447645250502835
2020-06-11,11484.0,11445.169,0.0,-0.3381317893373389
2020-06-12,11484.0,11670.258,1.0,1.6218896943573666
2020-06-13,12050.0,11743.603,1.0,2.2605585080329154
2020-06-14,12630.0,12020.112,0.0,-0.24803066649377592
2020-06-15,13260.0,12503.326,-1.0,-1.0029598426365796
2020-06-16,13920.0,13126.68,-1.0,-1.0054322209653093
2020-06-17,13920.0,13821.696,-1.0,-0.7062048199533046
2020-06-18,13920.0,14183.901,1.0,1.895843155082615
2020-06-19,13920.0,14273.175,1.0,2.537175321030891
2020-06-20,14610.0,14242.749,1.0,2.318599306303879
2020-06-21,15330.0,14563.536,0.0,-0.31802783838124576
2020-06-22,15330.0,15200.896,-1.0,-0.8421625285388128
2020-06-23,15330.0,15600.583,1.0,1.7650554977984345
2020-06-24,16080.0,15739.722,1.0,2.672678928163731
2020-06-25,16080.0,16151.636,0.0,0.4454959091262438
2020-06-26,16080.0,16412.982,1.0,2.0707862056902986
2020-06-27,16880.0,16501.107,1.0,2.618827250466418
2020-06-28,17490.0,16945.873,0.0,0.3902431686907583
2020-06-29,17500.0,17587.31,1.0,0.5563781982561464
2020-06-30,18290.0,17941.676,1.0,2.523861607142857
2020-07-01,19200.0,18484.545,1.0,1.0636682442591578
2020-07-02,19200.0,19300.215,1.0,0.5219523111979166
2020-07-03,19200.0,19726.318,1.0,2.741241455078125
2020-07-04,20110.0,19809.0,1.0,3.1718749999999996
2020-07-05,21110.0,20291.463,1.0,0.9023515197662855
2020-07-06,22160.0,21198.986,0.0,0.42153637198010424
2020-07-07,23260.0,22344.46,1.0,0.8324049526173285
2020-07-08,24420.0,23575.957,1.0,1.358370727644024
2020-07-09,24420.0,24832.44,1.0,1.6889412494881246
2020-07-10,24420.0,25310.73,1.0,3.647544917076167
2020-07-11,24420.0,25269.22,1.0,3.477562256859132
2020-07-12,25640.0,25099.223,1.0,2.7814195587633086
2020-07-13,26910.0,25798.191,1.0,0.6169711632215289
2020-07-14,28250.0,27146.912,1.0,0.8803868798773691
2020-07-15,28250.0,28757.049,1.0,1.7948631084070794
2020-07-16,28250.0,29410.588,1.0,4.108275719026548
2020-07-17,28250.0,29371.219,1.0,3.96891592920354
2020-07-18,28250.0,29144.838,1.0,3.1675677544247787
2020-07-19,28250.0,28997.654,1.0,2.646563882743363
2020-07-20,34470.0,28972.303,1.0,2.5568238384955753
2020-07-21,34080.0,33455.668,-1.0,-2.942651671743545
2020-07-22,32380.0,35904.984,1.0,5.355001100352113
2020-07-23,32380.0,34805.477,1.0,7.490662638974675
2020-07-24,32380.0,33476.3,1.0,3.3857343460469425
2020-07-25,32730.0,32920.4,1.0,1.6689266136504015
2020-07-26,31100.0,33191.46,1.0,1.409902039413382
2020-07-27,29550.0,32348.457,1.0,4.014331290192926
2020-07-28,29060.0,30773.082,1.0,4.139025486463622
2020-07-29,27810.0,29804.047,1.0,2.5603815381968342
2020-07-30,27810.0,28811.707,1.0,3.6019670307443366
2020-07-31,27810.0,28531.307,1.0,2.5936952197950376
2020-08-01,27630.0,28654.387,1.0,3.0362701141675656
2020-08-02,26870.0,28700.828,1.0,3.8755994390155624
2020-08-03,26040.0,28174.982,1.0,4.856652109694827
2020-08-04,26840.0,27262.086,1.0,4.693110359062979
2020-08-05,27980.0,27351.156,1.0,1.9044569672131146
2020-08-06,27980.0,28387.518,1.0,1.456460250625447
2020-08-07,27980.0,28993.898,1.0,3.623654172623302
2020-08-08,27980.0,29082.406,1.0,3.939979449606862
2020-08-09,28650.0,28944.105,1.0,3.4456950276983562
2020-08-10,27250.0,29265.695,1.0,2.1490237783595116
2020-08-11,26430.0,28499.447,1.0,4.58512758027523
2020-08-12,25890.0,27410.852,1.0,3.711129634884601
2020-08-13,25890.0,26597.027,1.0,2.730889701622248
2020-08-14,25890.0,26400.7,1.0,1.9725732667052915
2020-08-15,24600.0,26525.389,1.0,2.454185677385091
2020-08-16,23760.0,25836.564,1.0,5.026684768800814
2020-08-17,23760.0,24860.021,1.0,4.629720052083333
2020-08-18,25370.0,24426.28,1.0,2.804205794928451
2020-08-19,24110.0,25441.033,0.0,0.2799889756602286
2020-08-20,24110.0,25378.17,1.0,5.259933313459145
2020-08-21,24110.0,25092.488,1.0,4.075023978639568
2020-08-22,22960.0,24901.273,1.0,3.2819304749066776
2020-08-23,22340.0,24085.793,1.0,4.903279480618467
2020-08-24,22110.0,23219.967,1.0,3.9389740236123543
2020-08-25,21300.0,22724.857,1.0,2.7809019533016737
2020-08-26,22060.0,22128.428,1.0,3.889332086267606
2020-08-27,22060.0,22357.734,1.0,1.349657184950136
2020-08-28,22060.0,22671.176,1.0,2.770515780825023
2020-08-29,22060.0,22832.13,1.0,3.50013988837262
2020-08-30,22060.0,22852.473,1.0,3.592351116273799
2020-08-31,21220.0,22806.479,1.0,3.383855465208522
2020-09-01,21060.0,22228.656,1.0,4.75332822808671
2020-09-02,20950.0,21755.387,1.0,3.301931238129155
2020-09-03,20950.0,21514.475,1.0,2.694389543556086
2020-09-04,20950.0,21480.48,1.0,2.5321263424821003
2020-09-05,20520.0,21531.486,1.0,2.7755910650357993
2020-09-06,19900.0,21321.951,1.0,3.908144112451267
2020-09-07,19810.0,20799.756,1.0,4.521386228015075
2020-09-08,19780.0,20449.965,1.0,3.230514102725896
2020-09-09,19540.0,20325.135,1.0,2.7559897149898887
2020-09-10,19540.0,20189.62,1.0,3.3245605968526095
2020-09-11,19540.0,20135.791,1.0,3.0490840103633574
2020-09-12,19250.0,20133.998,1.0,3.0399081211617194
2020-09-13,19150.0,19971.742,1.0,3.7493100649350652
2020-09-14,18200.0,19799.502,1.0,3.3916551077023502
2020-09-15,17590.0,19158.6,1.0,5.267030820741758
2020-09-16,17590.0,18413.668,1.0,4.682592204377487
2020-09-17,17590.0,18061.514,1.0,2.680578009522456
2020-09-18,17590.0,18007.258,1.0,2.372130827174531
2020-09-19,17310.0,18069.568,1.0,2.7263692971859013
2020-09-20,17170.0,17974.715,1.0,3.840062644425188
2020-09-21,17120.0,17812.807,1.0,3.7437777555329057
2020-09-22,17120.0,17686.373,1.0,3.3082537784754673
2020-09-23,17120.0,17629.023,1.0,2.973267742406542
2020-09-24,17120.0,17613.691,1.0,2.8837114851051404
2020-09-25,17120.0,17612.645,1.0,2.8775965610397196
2020-09-26,17120.0,17611.809,1.0,2.8727137485397196
2020-09-27,17120.0,17607.805,1.0,2.84932644567757
2020-09-28,17120.0,17602.025,1.0,2.8155688704731308
2020-09-29,17120.0,17596.63,1.0,2.784058758031542
2020-09-30,17120.0,17592.914,1.0,2.762348495911215
2020-10-01,17120.0,17591.158,1.0,2.7520923079731308
2020-10-02,17120.0,17590.984,1.0,2.7510769567757007
2020-10-03,17120.0,17591.82,1.0,2.7559597692757007
2020-10-04,17120.0,17593.135,1.0,2.7636376496787385
2020-10-05,17120.0,17594.545,1.0,2.771874543662383
2020-10-06,17120.0,17595.842,1.0,2.779449748101636
2020-10-07,17120.0,17596.928,1.0,2.7857928409754673
2020-10-08,17120.0,17597.787,1.0,2.7908125547605143
2020-10-09,17120.0,17598.43,1.0,2.7945659316588785
2020-10-10,17120.0,17598.898,1.0,2.797303957359813
2020-10-11,17120.0,17599.229,1.0,2.799231983790888
2020-10-12,17120.0,17599.45,1.0,2.800521137558411
2020-10-13,17120.0,17599.59,1.0,2.8013425452686915
2020-10-14,17120.0,17599.67,1.0,2.8018102913259346
2020-10-15,17120.0,17599.71,1.0,2.8020498685747666
2020-10-16,17120.0,17599.723,1.0,2.8021183192172896
2020-10-17,17120.0,17599.717,1.0,2.802084093896028
2020-10-18,17120.0,17599.7,1.0,2.801981417932243
2020-10-19,17120.0,17599.674,1.0,2.801833108206776
2020-10-20,17120.0,17599.65,1.0,2.8016962069217293
2020-10-21,17120.0,17599.623,1.0,2.801536488755841
2020-10-22,17120.0,17599.598,1.0,2.801388179030374
2020-10-23,17120.0,17599.576,1.0,2.8012626861857477
2020-10-24,17120.0,17599.555,1.0,2.8011371933411215
2020-10-25,17120.0,17599.54,1.0,2.801045925817757
2020-10-26,17120.0,17599.523,1.0,2.8009546582943927
2020-10-27,17120.0,17599.512,1.0,2.8008862076518692
2020-10-28,17120.0,17599.502,1.0,2.800829165449766
2020-10-29,17120.0,17599.494,1.0,2.8007835316880842
2020-10-30,17120.0,17599.486,1.0,2.800737897926402
2020-10-31,17120.0,17599.482,1.0,2.8007150810455608
2020-11-01,17120.0,17599.477,1.0,2.800680855724299
2020-11-02,17120.0,17599.475,1.0,2.8006694472838785
2020-11-03,17120.0,17599.47,1.0,2.8006466304030373
2020-11-04,17120.0,17599.465,1.0,2.800612405081776
2020-11-05,17120.0,17599.465,1.0,2.800612405081776
2020-11-06,17120.0,17599.465,1.0,2.800612405081776
2020-11-07,17120.0,17599.465,1.0,2.800612405081776
2020-11-08,17120.0,17599.463,1.0,2.800600996641355
2020-11-09,17120.0,17599.46,1.0,2.8005895882009346
2020-11-10,17120.0,17599.46,1.0,2.8005895882009346
2020-11-11,17120.0,17599.46,1.0,2.8005895882009346
2020-11-12,17120.0,17599.46,1.0,2.8005895882009346
2020-11-13,17120.0,17599.46,1.0,2.8005895882009346
2020-11-14,17120.0,17599.459,1.0,2.800578179760514
2020-11-15,17120.0,17599.459,1.0,2.800578179760514
2020-11-16,14760.0,17599.459,1.0,2.800578179760514
2020-11-17,14460.0,16281.641,1.0,10.309218326558266
2020-11-18,15080.0,15211.964,1.0,5.200303369208161
2020-11-19,15080.0,15099.944,0.0,0.13225686961206895
2020-11-20,15080.0,15296.625,1.0,1.4365053050397878
2020-11-21,14580.0,15491.222,1.0,2.7269342154343503
2020-11-22,13940.0,15320.628,1.0,5.079752604166667
2020-11-23,13390.0,14799.507,1.0,6.165759224802726
2020-11-24,13680.0,14160.018,1.0,5.750691397498133
2020-11-25,13150.0,13962.296,1.0,2.0635665090460527
2020-11-26,13150.0,13693.032,1.0,4.129522635456274
2020-11-27,13150.0,13547.839,1.0,3.025390625
2020-11-28,12580.0,13506.393,1.0,2.7102097195817487
2020-11-29,13160.0,13215.832,1.0,5.054308674483307
2020-11-30,13810.0,13305.829,1.0,1.1081238720554711
2020-12-01,14500.0,13776.151,0.0,-0.2451023375271542
2020-12-02,15050.0,14466.861,0.0,-0.22854256465517242
2020-12-03,15050.0,15150.914,1.0,0.6705253322259136
2020-12-04,15050.0,15467.398,1.0,2.7734115448504983
2020-12-05,15400.0,15508.554,1.0,3.0468685112126246
2020-12-06,16140.0,15632.744,1.0,1.511325588474026
2020-12-07,15810.0,16109.203,0.0,-0.19081087360594795
2020-12-08,15220.0,16242.585,1.0,2.7361477605154967
2020-12-09,15290.0,15903.762,1.0,4.492521148160315
2020-12-10,15290.0,15672.658,1.0,2.502669739208633
2020-12-11,15290.0,15596.437,1.0,2.004163004823414
2020-12-12,15830.0,15612.809,1.0,2.1112399852844996
2020-12-13,15290.0,15953.31,1.0,0.7789612780322173
2020-12-14,15020.0,15909.314,1.0,4.050454238881622
2020-12-15,14270.0,15652.701,1.0,4.212391290778961
2020-12-16,13580.0,15071.675,1.0,5.617903326471619
2020-12-17,13580.0,14349.921,1.0,5.66952060705081
2020-12-18,13580.0,13971.449,1.0,2.8825421115611194
2020-12-19,13530.0,13877.5625,1.0,2.191181885125184
2020-12-20,13000.0,13887.06,1.0,2.6390212144308944
2020-12-21,12760.0,13648.019,1.0,4.984758112980769
2020-12-22,13250.0,13344.371,1.0,4.579710766065831
2020-12-23,13890.0,13423.191,1.0,1.3071049528301886
2020-12-24,13890.0,13883.62,0.0,-0.04593148173146148
2020-12-25,13890.0,14203.835,1.0,2.259430964272858
2020-12-26,13670.0,14318.449,1.0,3.084587607991361
2020-12-27,13730.0,14192.869,1.0,3.824938848756401
2020-12-28,13790.0,14090.705,1.0,2.627130940458849
2020-12-29,13190.0,14070.369,1.0,2.0331337246192893
2020-12-30,12670.0,13766.713,1.0,4.3723494361258535
2020-12-31,12670.0,13284.528,1.0,4.85026298589187
2021-01-01,12670.0,13008.173,1.0,2.6690832798934494
2021-01-02,12040.0,12928.253,1.0,2.0383025231846883
2021-01-03,11530.0,12626.183,1.0,4.868626388600498
2021-01-04,11580.0,12171.455,1.0,5.563357138985256
2021-01-05,11080.0,11931.063,1.0,3.0316362397452505
2021-01-06,10560.0,11612.855,1.0,4.809164880415163
2021-01-07,10560.0,11177.443,1.0,5.847001509232955
2021-01-08,10560.0,10923.303,1.0,3.4403668027935606
2021-01-09,10170.0,10833.5205,1.0,2.590156323982008
2021-01-10,10610.0,10637.363,1.0,4.595509156833825
2021-01-11,10300.0,10718.714,1.0,1.02463588301131
2021-01-12,9830.0,10673.953,1.0,3.6306128640776696
2021-01-13,9350.0,10386.987,1.0,5.6661984200152595
2021-01-14,9350.0,9939.086,1.0,6.30038435828877
2021-01-15,9350.0,9655.967,1.0,3.272372159090909
2021-01-16,8960.0,9543.362,1.0,2.0680460394385025
2021-01-17,8960.0,9344.44,1.0,4.290629795619419
2021-01-18,8890.0,9218.196,1.0,2.8816550118582587
2021-01-19,8530.0,9134.51,1.0,2.7503910643982
2021-01-20,8450.0,8931.173,1.0,4.7030814954572095
2021-01-21,8450.0,8751.896,1.0,3.572739460059172
2021-01-22,8450.0,8657.045,1.0,2.4502357618343193
2021-01-23,8820.0,8624.572,1.0,2.065943971893491
2021-01-24,8810.0,8792.139,0.0,-0.31588807397959184
2021-01-25,8460.0,8927.692,1.0,1.3358953781214529
2021-01-26,8100.0,8827.844,1.0,4.34803486997636
2021-01-27,7740.0,8543.092,1.0,5.470269097222222
2021-01-28,7740.0,8172.3467,1.0,5.585874414567184
2021-01-29,7740.0,7946.416,1.0,2.666873586886305
2021-01-30,8100.0,7860.593,1.0,1.5580461684431524
2021-01-31,8120.0,8016.6616,-1.0,-1.0288688753858026
2021-02-01,7780.0,8177.6074,1.0,0.7094510083128079
2021-02-02,7900.0,8113.3013,1.0,4.284078014540489
2021-02-03,8150.0,8071.3193,1.0,2.1685991890822787
2021-02-04,8150.0,8161.8975,0.0,0.145981115797546
2021-02-05,8150.0,8242.744,1.0,1.1379649156441718
2021-02-06,7780.0,8283.251,1.0,1.6349813075153374
2021-02-07,8130.0,8124.2583,1.0,4.424913891789846
2021-02-08,8140.0,8143.955,0.0,0.1716491774292743
2021-02-09,8480.0,8203.807,1.0,0.7838653639434889
2021-02-10,8480.0,8405.031,-1.0,-0.8840654481132075
2021-02-11,8480.0,8553.033,1.0,0.861240602889151
2021-02-12,8480.0,8620.733,1.0,1.659591962706368
2021-02-13,8970.0,8635.329,1.0,1.8317111033313678
2021-02-14,9050.0,8854.855,-1.0,-1.2836625557413601
2021-02-15,8870.0,9063.755,0.0,0.15198765538674033
2021-02-16,8760.0,9091.383,1.0,2.495860343855693
2021-02-17,8700.0,9008.437,1.0,2.836033372574201
2021-02-18,8700.0,8906.714,1.0,2.376021461925287
2021-02-19,8700.0,8848.094,1.0,1.702227011494253
2021-02-20,8630.0,8830.676,1.0,1.502020474137931
2021-02-21,8620.0,8803.566,1.0,2.0111982184241017
2021-02-22,8610.0,8785.381,1.0,1.9185714544663575
2021-02-23,8540.0,8775.226,1.0,1.9189963523519162
2021-02-24,8520.0,8740.46,1.0,2.3473063341627634
2021-02-25,8520.0,8706.336,1.0,2.187041519953052
2021-02-26,8520.0,8687.486,1.0,1.965801973298122
2021-02-27,8520.0,8680.621,1.0,1.8852241050469485
2021-02-28,8520.0,8679.428,1.0,1.871217539612676
2021-03-01,8500.0,8679.541,1.0,1.8725471317488263
2021-03-02,8460.0,8669.85,1.0,1.9982306985294118
2021-03-03,8460.0,8642.725,1.0,2.159865359042553
2021-03-04,8460.0,8622.7,1.0,1.923170157358156
2021-03-05,8460.0,8613.002,1.0,1.8085337248817965
2021-03-06,8430.0,8610.183,1.0,1.7752082409869978
2021-03-07,8390.0,8596.538,1.0,1.9755407584519573
2021-03-08,8330.0,8567.841,1.0,2.1196760466328963
2021-03-09,8230.0,8520.555,1.0,2.2875712785114044
2021-03-10,8230.0,8443.974,1.0,2.5999226344167683
2021-03-11,8230.0,8394.798,1.0,2.002404028705954
2021-03-12,8230.0,8375.138,1.0,1.7635199916464155
2021-03-13,8210.0,8372.596,1.0,1.7326330877885783
2021-03-14,8160.0,8366.811,1.0,1.9099944808160778
2021-03-15,8030.0,8339.732,1.0,2.202603209252451
2021-03-16,8010.0,8259.336,1.0,2.8559892590286426
2021-03-17,7900.0,8191.748,1.0,2.2690143180399502
2021-03-18,7900.0,8107.105,1.0,2.62158203125
2021-03-19,7900.0,8056.404,1.0,1.9797950454905062
2021-03-20,7900.0,8037.3384,1.0,1.7384604924841771
2021-03-21,7900.0,8035.3213,1.0,1.7129277096518989
2021-03-22,7900.0,8038.538,1.0,1.7536466574367089
2021-03-23,7900.0,8040.9814,1.0,1.7845752571202533
2021-03-24,7900.0,8041.0054,1.0,1.7848781151107596
2021-03-25,7900.0,8039.128,1.0,1.7611130340189871
2021-03-26,7900.0,8036.4473,1.0,1.7271805775316456
2021-03-27,8230.0,8033.8564,1.0,1.6943853837025316
2021-03-28,8340.0,8182.1396,-1.0,-0.5815352559234508
2021-03-29,8340.0,8352.601,0.0,0.15108616232014388
2021-03-30,8360.0,8451.977,1.0,1.342644634292566
2021-03-31,8830.0,8495.804,1.0,1.6244463030801435
2021-04-01,8830.0,8720.258,-1.0,-1.2428333805209513
2021-04-02,8830.0,8887.882,1.0,0.6555134307757645
2021-04-03,8710.0,8964.894,1.0,1.5276733260192525
2021-04-04,8620.0,8926.695,1.0,2.48789107347876
2021-04-05,8450.0,8834.5205,1.0,2.4886369815835265
2021-04-06,8820.0,8693.217,1.0,2.8783052884615383
2021-04-07,8860.0,8778.213,0.0,-0.47377675028344673
2021-04-08,8860.0,8904.763,1.0,0.5052222947234764
2021-04-09,8860.0,8989.2,1.0,1.4582414820823928
2021-04-10,8710.0,9026.036,1.0,1.8739969843397293
2021-04-11,8830.0,8963.476,1.0,2.9101674619690012
2021-04-12,9250.0,8959.216,1.0,1.4633728234711212
2021-04-13,9690.0,9166.978,-1.0,-0.8975401182432433
2021-04-14,9500.0,9541.942,-1.0,-1.5279423858359131
2021-04-15,9500.0,9697.8125,1.0,2.0822368421052633
2021-04-16,9500.0,9723.916,1.0,2.3570106907894735
2021-04-17,9480.0,9700.248,1.0,2.107874177631579
2021-04-18,9480.0,9663.025,1.0,1.9306475804324894
2021-04-19,9460.0,9640.381,1.0,1.6917812170358648
2021-04-20,9340.0,9625.356,1.0,1.7479539673625792
2021-04-21,9330.0,9566.344,1.0,2.423380620985011
2021-04-22,9330.0,9522.616,1.0,2.064482432341908
2021-04-23,9330.0,9505.797,1.0,1.8842108788853162
2021-04-24,9300.0,9506.059,1.0,1.887016010182208
2021-04-25,9300.0,9498.076,1.0,2.129851310483871
2021-04-26,9290.0,9492.374,1.0,2.0685378864247315
2021-04-27,9240.0,9484.897,1.0,2.0979274589612484
2021-04-28,8970.0,9456.234,1.0,2.3401988636363638
2021-04-29,8970.0,9307.821,1.0,3.766123623885173
2021-04-30,8970.0,9197.319,1.0,2.5342177919453737
2021-05-01,8800.0,9146.651,1.0,1.969357493729097
2021-05-02,8790.0,9056.127,1.0,2.9105335582386362
2021-05-03,8790.0,8993.761,1.0,2.318097180745165
2021-05-04,8790.0,8967.207,1.0,2.0160071814562004
2021-05-05,8750.0,8961.925,1.0,1.9559135914391352
2021-05-06,8750.0,8945.385,1.0,2.23296875
2021-05-07,8750.0,8932.419,1.0,2.0847879464285715
2021-05-08,8750.0,8924.609,1.0,1.9955357142857142
2021-05-09,8750.0,8920.11,1.0,1.9441183035714287
2021-05-10,8740.0,8917.153,1.0,1.9103236607142855
2021-05-11,8670.0,8910.172,1.0,1.9470466247139588
2021-05-12,8660.0,8871.988,1.0,2.329737961361015
2021-05-13,8660.0,8838.131,1.0,2.056938329965358
2021-05-14,8660.0,8820.451,1.0,1.852784894630485
2021-05-15,8230.0,8815.137,1.0,1.791417075635104
2021-05-16,8160.0,8617.021,1.0,4.702569676488457
2021-05-17,7860.0,8429.057,1.0,3.2972627527573533
2021-05-18,7480.0,8191.6216,1.0,4.219104097089694
2021-05-19,7140.0,7878.8345,1.0,5.332011666527406
2021-05-20,7140.0,7537.2827,1.0,5.564183681285014
2021-05-21,7140.0,7343.0127,1.0,2.84331506039916
2021-05-22,7100.0,7274.2686,1.0,1.8805119704131654
2021-05-23,6750.0,7252.235,1.0,2.1441530039612675
2021-05-24,6420.0,7096.2656,1.0,5.129861111111111
2021-05-25,6180.0,6826.361,1.0,6.329608097254673
2021-05-26,5900.0,6536.012,1.0,5.760715324130259
2021-05-27,5900.0,6241.6357,1.0,5.790436308262712
2021-05-28,5900.0,6071.644,1.0,2.909221067266949
2021-05-29,6170.0,6005.75,1.0,1.792372881355932
2021-05-30,6050.0,6111.0254,-1.0,-0.9558283529173419
2021-05-31,5760.0,6162.35,1.0,1.8570264075413223
2021-06-01,5500.0,6049.2505,1.0,5.021709865993924
2021-06-02,5480.0,5825.1973,1.0,5.912677556818182
2021-06-03,5480.0,5654.6313,1.0,3.186703424384124
2021-06-04,5480.0,5567.6846,1.0,1.6000833998631387
2021-06-05,5480.0,5539.2275,1.0,1.0807945084397812
2021-06-06,5480.0,5538.5444,1.0,1.0683290801779197
2021-06-07,5730.0,5545.164,1.0,1.1891252281021898
